year,month,month_name,season,group,district,population,num_businesses,daily_hours,weekly_hours,monthly_hours,household_loss_npr,business_loss_npr,total_household_loss_npr,total_business_loss_npr,year_month
2012,3,March,Spring,Group 7,Lalitpur,300000,12000,15.58,109.1,467.4,23370.0,130872.0,1752750000.0,1570464000.0,2012-03
2012,3,March,Spring,Group 7,Bhaktapur,85000,8000,16.56,115.9,496.8,22356.0,109296.0,475065000.0,874368000.0,2012-03
2012,3,March,Spring,Group 7,Pokhara,450000,15000,18.0,126.0,540.0,27000.0,162000.0,3037500000.0,2430000000.0,2012-03
2012,3,March,Spring,Group 7,Chitwan,580000,18000,17.89,125.2,536.7,22541.0,134175.0,3268445000.0,2415150000.0,2012-03
2012,3,March,Spring,Group 7,Biratnagar,240000,11000,18.0,126.0,540.0,25920.0,145800.0,1555200000.0,1603800000.0,2012-03
2012,3,March,Spring,Group 7,Birgunj,190000,9500,18.0,126.0,540.0,24840.0,140400.0,1179900000.0,1333800000.0,2012-03
2012,3,March,Spring,Group 7,Butwal,135000,7000,18.0,126.0,540.0,21600.0,113400.0,729000000.0,793800000.0,2012-03
2012,3,March,Spring,Group 7,Dharan,130000,6500,18.0,126.0,540.0,23760.0,129600.0,772200000.0,842400000.0,2012-03
2012,3,March,Spring,Group 7,Hetauda,95000,5000,18.0,126.0,540.0,20520.0,108000.0,487350000.0,540000000.0,2012-03
2012,4,April,Spring,Group 1,Kathmandu,1500000,45000,12.12,84.8,363.6,19998.0,138168.0,7499250000.0,6217560000.0,2012-04
2012,4,April,Spring,Group 1,Lalitpur,300000,12000,13.11,91.8,393.3,19665.0,110124.0,1474875000.0,1321488000.0,2012-04
2012,4,April,Spring,Group 1,Bhaktapur,85000,8000,13.81,96.7,414.3,18644.0,91146.0,396185000.0,729168000.0,2012-04
2012,4,April,Spring,Group 1,Pokhara,450000,15000,15.23,106.6,456.9,22845.0,137070.0,2570062500.0,2056050000.0,2012-04
2012,4,April,Spring,Group 1,Chitwan,580000,18000,15.61,109.3,468.3,19669.0,117075.0,2852005000.0,2107350000.0,2012-04
2012,4,April,Spring,Group 1,Biratnagar,240000,11000,16.81,117.7,504.3,24206.0,136161.0,1452360000.0,1497771000.0,2012-04
2012,4,April,Spring,Group 1,Birgunj,190000,9500,16.97,118.8,509.1,23419.0,132366.0,1112402500.0,1257477000.0,2012-04
2012,4,April,Spring,Group 1,Butwal,135000,7000,17.96,125.7,538.8,21552.0,113148.0,727380000.0,792036000.0,2012-04
2012,4,April,Spring,Group 1,Dharan,130000,6500,16.78,117.5,503.4,22150.0,120816.0,719875000.0,785304000.0,2012-04
2012,4,April,Spring,Group 1,Hetauda,95000,5000,17.62,123.3,528.6,20087.0,105720.0,477066250.0,528600000.0,2012-04
2012,4,April,Spring,Group 2,Kathmandu,1500000,45000,13.42,93.9,402.6,22143.0,152988.0,8303625000.0,6884460000.0,2012-04
2012,4,April,Spring,Group 2,Lalitpur,300000,12000,12.51,87.6,375.3,18765.0,105084.0,1407375000.0,1261008000.0,2012-04
2012,4,April,Spring,Group 2,Bhaktapur,85000,8000,14.3,100.1,429.0,19305.0,94380.0,410231250.0,755040000.0,2012-04
2012,4,April,Spring,Group 2,Pokhara,450000,15000,14.92,104.4,447.6,22380.0,134280.0,2517750000.0,2014200000.0,2012-04
2012,4,April,Spring,Group 2,Chitwan,580000,18000,16.15,113.0,484.5,20349.0,121125.0,2950605000.0,2180250000.0,2012-04
2012,4,April,Spring,Group 2,Biratnagar,240000,11000,17.55,122.9,526.5,25272.0,142155.0,1516320000.0,1563705000.0,2012-04
2012,4,April,Spring,Group 2,Birgunj,190000,9500,17.91,125.4,537.3,24716.0,139698.0,1174010000.0,1327131000.0,2012-04
2012,4,April,Spring,Group 2,Butwal,135000,7000,18.0,126.0,540.0,21600.0,113400.0,729000000.0,793800000.0,2012-04
2012,4,April,Spring,Group 2,Dharan,130000,6500,17.29,121.0,518.7,22823.0,124488.0,741747500.0,809172000.0,2012-04
2012,4,April,Spring,Group 2,Hetauda,95000,5000,18.0,126.0,540.0,20520.0,108000.0,487350000.0,540000000.0,2012-04
2012,4,April,Spring,Group 3,Kathmandu,1500000,45000,12.8,89.6,384.0,21120.0,145920.0,7920000000.0,6566400000.0,2012-04
2012,4,April,Spring,Group 3,Lalitpur,300000,12000,13.95,97.6,418.5,20925.0,117180.0,1569375000.0,1406160000.0,2012-04
2012,4,April,Spring,Group 3,Bhaktapur,85000,8000,14.65,102.5,439.5,19778.0,96690.0,420282500.0,773520000.0,2012-04
2012,4,April,Spring,Group 3,Pokhara,450000,15000,15.91,111.4,477.3,23865.0,143190.0,2684812500.0,2147850000.0,2012-04
2012,4,April,Spring,Group 3,Chitwan,580000,18000,17.8,124.6,534.0,22428.0,133500.0,3252060000.0,2403000000.0,2012-04
2012,4,April,Spring,Group 3,Biratnagar,240000,11000,17.96,125.7,538.8,25862.0,145476.0,1551720000.0,1600236000.0,2012-04
2012,4,April,Spring,Group 3,Birgunj,190000,9500,17.67,123.7,530.1,24385.0,137826.0,1158287500.0,1309347000.0,2012-04
2012,4,April,Spring,Group 3,Butwal,135000,7000,18.0,126.0,540.0,21600.0,113400.0,729000000.0,793800000.0,2012-04
2012,4,April,Spring,Group 3,Dharan,130000,6500,17.91,125.4,537.3,23641.0,128952.0,768332500.0,838188000.0,2012-04
2012,4,April,Spring,Group 3,Hetauda,95000,5000,18.0,126.0,540.0,20520.0,108000.0,487350000.0,540000000.0,2012-04
2012,4,April,Spring,Group 4,Kathmandu,1500000,45000,13.17,92.2,395.1,21730.0,150138.0,8148750000.0,6756210000.0,2012-04
2012,4,April,Spring,Group 4,Lalitpur,300000,12000,14.21,99.5,426.3,21315.0,119364.0,1598625000.0,1432368000.0,2012-04
2012,4,April,Spring,Group 4,Bhaktapur,85000,8000,15.23,106.6,456.9,20560.0,100518.0,436900000.0,804144000.0,2012-04
2012,4,April,Spring,Group 4,Pokhara,450000,15000,16.92,118.4,507.6,25380.0,152280.0,2855250000.0,2284200000.0,2012-04
2012,4,April,Spring,Group 4,Chitwan,580000,18000,16.86,118.0,505.8,21244.0,126450.0,3080380000.0,2276100000.0,2012-04
2012,4,April,Spring,Group 4,Biratnagar,240000,11000,17.98,125.9,539.4,25891.0,145638.0,1553460000.0,1602018000.0,2012-04
2012,4,April,Spring,Group 4,Birgunj,190000,9500,18.0,126.0,540.0,24840.0,140400.0,1179900000.0,1333800000.0,2012-04
2012,4,April,Spring,Group 4,Butwal,135000,7000,18.0,126.0,540.0,21600.0,113400.0,729000000.0,793800000.0,2012-04
2012,4,April,Spring,Group 4,Dharan,130000,6500,18.0,126.0,540.0,23760.0,129600.0,772200000.0,842400000.0,2012-04
2012,4,April,Spring,Group 4,Hetauda,95000,5000,18.0,126.0,540.0,20520.0,108000.0,487350000.0,540000000.0,2012-04
2012,4,April,Spring,Group 5,Kathmandu,1500000,45000,13.39,93.7,401.7,22094.0,152646.0,8285250000.0,6869070000.0,2012-04
2012,4,April,Spring,Group 5,Lalitpur,300000,12000,15.03,105.2,450.9,22545.0,126252.0,1690875000.0,1515024000.0,2012-04
2012,4,April,Spring,Group 5,Bhaktapur,85000,8000,16.28,114.0,488.4,21978.0,107448.0,467032500.0,859584000.0,2012-04
2012,4,April,Spring,Group 5,Pokhara,450000,15000,17.38,121.7,521.4,26070.0,156420.0,2932875000.0,2346300000.0,2012-04
2012,4,April,Spring,Group 5,Chitwan,580000,18000,17.13,119.9,513.9,21584.0,128475.0,3129680000.0,2312550000.0,2012-04
2012,4,April,Spring,Group 5,Biratnagar,240000,11000,18.0,126.0,540.0,25920.0,145800.0,1555200000.0,1603800000.0,2012-04
2012,4,April,Spring,Group 5,Birgunj,190000,9500,18.0,126.0,540.0,24840.0,140400.0,1179900000.0,1333800000.0,2012-04
2012,4,April,Spring,Group 5,Butwal,135000,7000,18.0,126.0,540.0,21600.0,113400.0,729000000.0,793800000.0,2012-04
2012,4,April,Spring,Group 5,Dharan,130000,6500,18.0,126.0,540.0,23760.0,129600.0,772200000.0,842400000.0,2012-04
2012,4,April,Spring,Group 5,Hetauda,95000,5000,18.0,126.0,540.0,20520.0,108000.0,487350000.0,540000000.0,2012-04
2012,4,April,Spring,Group 6,Kathmandu,1500000,45000,13.92,97.4,417.6,22968.0,158688.0,8613000000.0,7140960000.0,2012-04
2012,4,April,Spring,Group 6,Lalitpur,300000,12000,15.04,105.3,451.2,22560.0,126336.0,1692000000.0,1516032000.0,2012-04
2012,4,April,Spring,Group 6,Bhaktapur,85000,8000,14.53,101.7,435.9,19616.0,95898.0,416840000.0,767184000.0,2012-04
2012,4,April,Spring,Group 6,Pokhara,450000,15000,16.96,118.7,508.8,25440.0,152640.0,2862000000.0,2289600000.0,2012-04
2012,4,April,Spring,Group 6,Chitwan,580000,18000,18.0,126.0,540.0,22680.0,135000.0,3288600000.0,2430000000.0,2012-04
2012,4,April,Spring,Group 6,Biratnagar,240000,11000,18.0,126.0,540.0,25920.0,145800.0,1555200000.0,1603800000.0,2012-04
2012,4,April,Spring,Group 6,Birgunj,190000,9500,18.0,126.0,540.0,24840.0,140400.0,1179900000.0,1333800000.0,2012-04
2012,4,April,Spring,Group 6,Butwal,135000,7000,18.0,126.0,540.0,21600.0,113400.0,729000000.0,793800000.0,2012-04
2012,4,April,Spring,Group 6,Dharan,130000,6500,18.0,126.0,540.0,23760.0,129600.0,772200000.0,842400000.0,2012-04
2012,4,April,Spring,Group 6,Hetauda,95000,5000,18.0,126.0,540.0,20520.0,108000.0,487350000.0,540000000.0,2012-04
2012,4,April,Spring,Group 7,Kathmandu,1500000,45000,15.17,106.2,455.1,25030.0,172938.0,9386250000.0,7782210000.0,2012-04
2012,4,April,Spring,Group 7,Lalitpur,300000,12000,14.79,103.5,443.7,22185.0,124236.0,1663875000.0,1490832000.0,2012-04
2012,4,April,Spring,Group 7,Bhaktapur,85000,8000,16.6,116.2,498.0,22410.0,109560.0,476212500.0,876480000.0,2012-04
2012,4,April,Spring,Group 7,Pokhara,450000,15000,17.67,123.7,530.1,26505.0,159030.0,2981812500.0,2385450000.0,2012-04
2012,4,April,Spring,Group 7,Chitwan,580000,18000,18.0,126.0,540.0,22680.0,135000.0,3288600000.0,2430000000.0,2012-04
2012,4,April,Spring,Group 7,Biratnagar,240000,11000,18.0,126.0,540.0,25920.0,145800.0,1555200000.0,1603800000.0,2012-04
2012,4,April,Spring,Group 7,Birgunj,190000,9500,18.0,126.0,540.0,24840.0,140400.0,1179900000.0,1333800000.0,2012-04
2012,4,April,Spring,Group 7,Butwal,135000,7000,18.0,126.0,540.0,21600.0,113400.0,729000000.0,793800000.0,2012-04
2012,4,April,Spring,Group 7,Dharan,130000,6500,18.0,126.0,540.0,23760.0,129600.0,772200000.0,842400000.0,2012-04
2012,4,April,Spring,Group 7,Hetauda,95000,5000,18.0,126.0,540.0,20520.0,108000.0,487350000.0,540000000.0,2012-04
2012,5,May,Summer,Group 1,Kathmandu,1500000,45000,9.56,66.9,286.8,15774.0,108984.0,5915250000.0,4904280000.0,2012-05
2012,5,May,Summer,Group 1,Lalitpur,300000,12000,10.4,72.8,312.0,15600.0,87360.0,1170000000.0,1048320000.0,2012-05
2012,5,May,Summer,Group 1,Bhaktapur,85000,8000,11.4,79.8,342.0,15390.0,75240.0,327037500.0,601920000.0,2012-05
2012,5,May,Summer,Group 1,Pokhara,450000,15000,11.53,80.7,345.9,17295.0,103770.0,1945687500.0,1556550000.0,2012-05
2012,5,May,Summer,Group 1,Chitwan,580000,18000,13.51,94.6,405.3,17023.0,101325.0,2468335000.0,1823850000.0,2012-05
2012,5,May,Summer,Group 1,Biratnagar,240000,11000,12.51,87.6,375.3,18014.0,101331.0,1080840000.0,1114641000.0,2012-05
2012,5,May,Summer,Group 1,Birgunj,190000,9500,13.86,97.0,415.8,19127.0,108108.0,908532500.0,1027026000.0,2012-05
2012,5,May,Summer,Group 1,Butwal,135000,7000,14.79,103.5,443.7,17748.0,93177.0,598995000.0,652239000.0,2012-05
2012,5,May,Summer,Group 1,Dharan,130000,6500,13.78,96.5,413.4,18190.0,99216.0,591175000.0,644904000.0,2012-05
2012,5,May,Summer,Group 1,Hetauda,95000,5000,13.92,97.4,417.6,15869.0,83520.0,376888750.0,417600000.0,2012-05
2012,5,May,Summer,Group 2,Kathmandu,1500000,45000,10.03,70.2,300.9,16550.0,114342.0,6206250000.0,5145390000.0,2012-05
2012,5,May,Summer,Group 2,Lalitpur,300000,12000,10.54,73.8,316.2,15810.0,88536.0,1185750000.0,1062432000.0,2012-05
2012,5,May,Summer,Group 2,Bhaktapur,85000,8000,11.13,77.9,333.9,15025.0,73458.0,319281250.0,587664000.0,2012-05
2012,5,May,Summer,Group 2,Pokhara,450000,15000,12.97,90.8,389.1,19455.0,116730.0,2188687500.0,1750950000.0,2012-05
2012,5,May,Summer,Group 2,Chitwan,580000,18000,13.4,93.8,402.0,16884.0,100500.0,2448180000.0,1809000000.0,2012-05
2012,5,May,Summer,Group 2,Biratnagar,240000,11000,13.61,95.3,408.3,19598.0,110241.0,1175880000.0,1212651000.0,2012-05
2012,5,May,Summer,Group 2,Birgunj,190000,9500,14.88,104.2,446.4,20534.0,116064.0,975365000.0,1102608000.0,2012-05
2012,5,May,Summer,Group 2,Butwal,135000,7000,15.27,106.9,458.1,18324.0,96201.0,618435000.0,673407000.0,2012-05
2012,5,May,Summer,Group 2,Dharan,130000,6500,14.59,102.1,437.7,19259.0,105048.0,625917500.0,682812000.0,2012-05
2012,5,May,Summer,Group 2,Hetauda,95000,5000,15.02,105.1,450.6,17123.0,90120.0,406671250.0,450600000.0,2012-05
2012,5,May,Summer,Group 3,Kathmandu,1500000,45000,10.38,72.7,311.4,17127.0,118332.0,6422625000.0,5324940000.0,2012-05
2012,5,May,Summer,Group 3,Lalitpur,300000,12000,11.12,77.8,333.6,16680.0,93408.0,1251000000.0,1120896000.0,2012-05
2012,5,May,Summer,Group 3,Bhaktapur,85000,8000,12.27,85.9,368.1,16564.0,80982.0,351985000.0,647856000.0,2012-05
2012,5,May,Summer,Group 3,Pokhara,450000,15000,13.47,94.3,404.1,20205.0,121230.0,2273062500.0,1818450000.0,2012-05
2012,5,May,Summer,Group 3,Chitwan,580000,18000,13.85,97.0,415.5,17451.0,103875.0,2530395000.0,1869750000.0,2012-05
2012,5,May,Summer,Group 3,Biratnagar,240000,11000,14.54,101.8,436.2,20938.0,117774.0,1256280000.0,1295514000.0,2012-05
2012,5,May,Summer,Group 3,Birgunj,190000,9500,15.63,109.4,468.9,21569.0,121914.0,1024527500.0,1158183000.0,2012-05
2012,5,May,Summer,Group 3,Butwal,135000,7000,15.51,108.6,465.3,18612.0,97713.0,628155000.0,683991000.0,2012-05
2012,5,May,Summer,Group 3,Dharan,130000,6500,15.09,105.6,452.7,19919.0,108648.0,647367500.0,706212000.0,2012-05
2012,5,May,Summer,Group 3,Hetauda,95000,5000,15.29,107.0,458.7,17431.0,91740.0,413986250.0,458700000.0,2012-05
2012,5,May,Summer,Group 4,Kathmandu,1500000,45000,11.02,77.1,330.6,18183.0,125628.0,6818625000.0,5653260000.0,2012-05
2012,5,May,Summer,Group 4,Lalitpur,300000,12000,12.18,85.3,365.4,18270.0,102312.0,1370250000.0,1227744000.0,2012-05
2012,5,May,Summer,Group 4,Bhaktapur,85000,8000,12.7,88.9,381.0,17145.0,83820.0,364331250.0,670560000.0,2012-05
2012,5,May,Summer,Group 4,Pokhara,450000,15000,13.96,97.7,418.8,20940.0,125640.0,2355750000.0,1884600000.0,2012-05
2012,5,May,Summer,Group 4,Chitwan,580000,18000,14.78,103.5,443.4,18623.0,110850.0,2700335000.0,1995300000.0,2012-05
2012,5,May,Summer,Group 4,Biratnagar,240000,11000,14.9,104.3,447.0,21456.0,120690.0,1287360000.0,1327590000.0,2012-05
2012,5,May,Summer,Group 4,Birgunj,190000,9500,15.79,110.5,473.7,21790.0,123162.0,1035025000.0,1170039000.0,2012-05
2012,5,May,Summer,Group 4,Butwal,135000,7000,16.03,112.2,480.9,19236.0,100989.0,649215000.0,706923000.0,2012-05
2012,5,May,Summer,Group 4,Dharan,130000,6500,15.4,107.8,462.0,20328.0,110880.0,660660000.0,720720000.0,2012-05
2012,5,May,Summer,Group 4,Hetauda,95000,5000,15.72,110.0,471.6,17921.0,94320.0,425623750.0,471600000.0,2012-05
2012,5,May,Summer,Group 5,Kathmandu,1500000,45000,11.55,80.9,346.5,19058.0,131670.0,7146750000.0,5925150000.0,2012-05
2012,5,May,Summer,Group 5,Lalitpur,300000,12000,12.38,86.7,371.4,18570.0,103992.0,1392750000.0,1247904000.0,2012-05
2012,5,May,Summer,Group 5,Bhaktapur,85000,8000,12.44,87.1,373.2,16794.0,82104.0,356872500.0,656832000.0,2012-05
2012,5,May,Summer,Group 5,Pokhara,450000,15000,14.87,104.1,446.1,22305.0,133830.0,2509312500.0,2007450000.0,2012-05
2012,5,May,Summer,Group 5,Chitwan,580000,18000,14.26,99.8,427.8,17968.0,106950.0,2605360000.0,1925100000.0,2012-05
2012,5,May,Summer,Group 5,Biratnagar,240000,11000,14.8,103.6,444.0,21312.0,119880.0,1278720000.0,1318680000.0,2012-05
2012,5,May,Summer,Group 5,Birgunj,190000,9500,16.38,114.7,491.4,22604.0,127764.0,1073690000.0,1213758000.0,2012-05
2012,5,May,Summer,Group 5,Butwal,135000,7000,16.87,118.1,506.1,20244.0,106281.0,683235000.0,743967000.0,2012-05
2012,5,May,Summer,Group 5,Dharan,130000,6500,15.92,111.4,477.6,21014.0,114624.0,682955000.0,745056000.0,2012-05
2012,5,May,Summer,Group 5,Hetauda,95000,5000,16.42,114.9,492.6,18719.0,98520.0,444576250.0,492600000.0,2012-05
2012,5,May,Summer,Group 6,Kathmandu,1500000,45000,11.91,83.4,357.3,19652.0,135774.0,7369500000.0,6109830000.0,2012-05
2012,5,May,Summer,Group 6,Lalitpur,300000,12000,12.18,85.3,365.4,18270.0,102312.0,1370250000.0,1227744000.0,2012-05
2012,5,May,Summer,Group 6,Bhaktapur,85000,8000,13.2,92.4,396.0,17820.0,87120.0,378675000.0,696960000.0,2012-05
2012,5,May,Summer,Group 6,Pokhara,450000,15000,14.16,99.1,424.8,21240.0,127440.0,2389500000.0,1911600000.0,2012-05
2012,5,May,Summer,Group 6,Chitwan,580000,18000,15.45,108.1,463.5,19467.0,115875.0,2822715000.0,2085750000.0,2012-05
2012,5,May,Summer,Group 6,Biratnagar,240000,11000,15.63,109.4,468.9,22507.0,126603.0,1350420000.0,1392633000.0,2012-05
2012,5,May,Summer,Group 6,Birgunj,190000,9500,15.99,111.9,479.7,22066.0,124722.0,1048135000.0,1184859000.0,2012-05
2012,5,May,Summer,Group 6,Butwal,135000,7000,16.82,117.7,504.6,20184.0,105966.0,681210000.0,741762000.0,2012-05
2012,5,May,Summer,Group 6,Dharan,130000,6500,16.23,113.6,486.9,21424.0,116856.0,696280000.0,759564000.0,2012-05
2012,5,May,Summer,Group 6,Hetauda,95000,5000,16.35,114.5,490.5,18639.0,98100.0,442676250.0,490500000.0,2012-05
2012,5,May,Summer,Group 7,Kathmandu,1500000,45000,11.88,83.2,356.4,19602.0,135432.0,7350750000.0,6094440000.0,2012-05
2012,5,May,Summer,Group 7,Lalitpur,300000,12000,12.94,90.6,388.2,19410.0,108696.0,1455750000.0,1304352000.0,2012-05
2012,5,May,Summer,Group 7,Bhaktapur,85000,8000,13.57,95.0,407.1,18320.0,89562.0,389300000.0,716496000.0,2012-05
2012,5,May,Summer,Group 7,Pokhara,450000,15000,14.53,101.7,435.9,21795.0,130770.0,2451937500.0,1961550000.0,2012-05
2012,5,May,Summer,Group 7,Chitwan,580000,18000,15.17,106.2,455.1,19114.0,113775.0,2771530000.0,2047950000.0,2012-05
2012,5,May,Summer,Group 7,Biratnagar,240000,11000,16.08,112.6,482.4,23155.0,130248.0,1389300000.0,1432728000.0,2012-05
2012,5,May,Summer,Group 7,Birgunj,190000,9500,16.04,112.3,481.2,22135.0,125112.0,1051412500.0,1188564000.0,2012-05
2012,5,May,Summer,Group 7,Butwal,135000,7000,16.69,116.8,500.7,20028.0,105147.0,675945000.0,736029000.0,2012-05
2012,5,May,Summer,Group 7,Dharan,130000,6500,16.08,112.6,482.4,21226.0,115776.0,689845000.0,752544000.0,2012-05
2012,5,May,Summer,Group 7,Hetauda,95000,5000,16.79,117.5,503.7,19141.0,100740.0,454598750.0,503700000.0,2012-05
2012,6,June,Monsoon,Group 1,Kathmandu,1500000,45000,4.28,30.0,128.4,7062.0,48792.0,2648250000.0,2195640000.0,2012-06
2012,6,June,Monsoon,Group 1,Lalitpur,300000,12000,5.06,35.4,151.8,7590.0,42504.0,569250000.0,510048000.0,2012-06
2012,6,June,Monsoon,Group 1,Bhaktapur,85000,8000,5.13,35.9,153.9,6926.0,33858.0,147177500.0,270864000.0,2012-06
2012,6,June,Monsoon,Group 1,Pokhara,450000,15000,5.35,37.4,160.5,8025.0,48150.0,902812500.0,722250000.0,2012-06
2012,6,June,Monsoon,Group 1,Chitwan,580000,18000,5.72,40.0,171.6,7207.0,42900.0,1045015000.0,772200000.0,2012-06
2012,6,June,Monsoon,Group 1,Biratnagar,240000,11000,5.64,39.5,169.2,8122.0,45684.0,487320000.0,502524000.0,2012-06
2012,6,June,Monsoon,Group 1,Birgunj,190000,9500,6.35,44.4,190.5,8763.0,49530.0,416242500.0,470535000.0,2012-06
2012,6,June,Monsoon,Group 1,Butwal,135000,7000,6.56,45.9,196.8,7872.0,41328.0,265680000.0,289296000.0,2012-06
2012,6,June,Monsoon,Group 1,Dharan,130000,6500,6.36,44.5,190.8,8395.0,45792.0,272837500.0,297648000.0,2012-06
2012,6,June,Monsoon,Group 1,Hetauda,95000,5000,6.16,43.1,184.8,7022.0,36960.0,166772500.0,184800000.0,2012-06
2012,6,June,Monsoon,Group 2,Kathmandu,1500000,45000,4.96,34.7,148.8,8184.0,56544.0,3069000000.0,2544480000.0,2012-06
2012,6,June,Monsoon,Group 2,Lalitpur,300000,12000,5.68,39.8,170.4,8520.0,47712.0,639000000.0,572544000.0,2012-06
2012,6,June,Monsoon,Group 2,Bhaktapur,85000,8000,5.34,37.4,160.2,7209.0,35244.0,153191250.0,281952000.0,2012-06
2012,6,June,Monsoon,Group 2,Pokhara,450000,15000,6.18,43.3,185.4,9270.0,55620.0,1042875000.0,834300000.0,2012-06
2012,6,June,Monsoon,Group 2,Chitwan,580000,18000,6.61,46.3,198.3,8329.0,49575.0,1207705000.0,892350000.0,2012-06
2012,6,June,Monsoon,Group 2,Biratnagar,240000,11000,6.48,45.4,194.4,9331.0,52488.0,559860000.0,577368000.0,2012-06
2012,6,June,Monsoon,Group 2,Birgunj,190000,9500,7.05,49.4,211.5,9729.0,54990.0,462127500.0,522405000.0,2012-06
2012,6,June,Monsoon,Group 2,Butwal,135000,7000,7.28,51.0,218.4,8736.0,45864.0,294840000.0,321048000.0,2012-06
2012,6,June,Monsoon,Group 2,Dharan,130000,6500,6.87,48.1,206.1,9068.0,49464.0,294710000.0,321516000.0,2012-06
2012,6,June,Monsoon,Group 2,Hetauda,95000,5000,6.78,47.5,203.4,7729.0,40680.0,183563750.0,203400000.0,2012-06
2012,6,June,Monsoon,Group 3,Kathmandu,1500000,45000,5.36,37.5,160.8,8844.0,61104.0,3316500000.0,2749680000.0,2012-06
2012,6,June,Monsoon,Group 3,Lalitpur,300000,12000,5.87,41.1,176.1,8805.0,49308.0,660375000.0,591696000.0,2012-06
2012,6,June,Monsoon,Group 3,Bhaktapur,85000,8000,6.57,46.0,197.1,8870.0,43362.0,188487500.0,346896000.0,2012-06
2012,6,June,Monsoon,Group 3,Pokhara,450000,15000,7.0,49.0,210.0,10500.0,63000.0,1181250000.0,945000000.0,2012-06
2012,6,June,Monsoon,Group 3,Chitwan,580000,18000,7.79,54.5,233.7,9815.0,58425.0,1423175000.0,1051650000.0,2012-06
2012,6,June,Monsoon,Group 3,Biratnagar,240000,11000,6.94,48.6,208.2,9994.0,56214.0,599640000.0,618354000.0,2012-06
2012,6,June,Monsoon,Group 3,Birgunj,190000,9500,7.91,55.4,237.3,10916.0,61698.0,518510000.0,586131000.0,2012-06
2012,6,June,Monsoon,Group 3,Butwal,135000,7000,7.95,55.6,238.5,9540.0,50085.0,321975000.0,350595000.0,2012-06
2012,6,June,Monsoon,Group 3,Dharan,130000,6500,8.31,58.2,249.3,10969.0,59832.0,356492500.0,388908000.0,2012-06
2012,6,June,Monsoon,Group 3,Hetauda,95000,5000,7.36,51.5,220.8,8390.0,44160.0,199262500.0,220800000.0,2012-06
2012,6,June,Monsoon,Group 4,Kathmandu,1500000,45000,5.42,37.9,162.6,8943.0,61788.0,3353625000.0,2780460000.0,2012-06
2012,6,June,Monsoon,Group 4,Lalitpur,300000,12000,5.83,40.8,174.9,8745.0,48972.0,655875000.0,587664000.0,2012-06
2012,6,June,Monsoon,Group 4,Bhaktapur,85000,8000,5.54,38.8,166.2,7479.0,36564.0,158928750.0,292512000.0,2012-06
2012,6,June,Monsoon,Group 4,Pokhara,450000,15000,6.8,47.6,204.0,10200.0,61200.0,1147500000.0,918000000.0,2012-06
2012,6,June,Monsoon,Group 4,Chitwan,580000,18000,7.03,49.2,210.9,8858.0,52725.0,1284410000.0,949050000.0,2012-06
